transaction_id,account_id,timestamp,device_id,velocity_1h,velocity_24h,device_velocity_1h,ip_velocity_1h,device_distinct_accounts_before,amount_zscore,geo_jump_km,implied_speed_kmh,account_age_days,is_unusual_hour,is_new_device_for_account,is_new_geo,status_failed,label
txn_2384a0ea1926,acc_2579d8d92a,2026-07-31 06:17:41.521573,dev_20f056a4c42c,0,1,0,0,0,6.988167529862317,22.203187378348687,6.33964628248753,314.2582325762616,0,1,0,0,normal
txn_fa66d6b2880c,acc_d9e7864664,2026-07-31 06:19:33.572804,dev_0eba6cb54456,0,1,0,0,1,-0.022503618884187296,9.106450252835414,0.48198189501110494,92.68135039211806,0,0,0,0,normal
txn_e16dae869d40,acc_4f9f16a16a,2026-07-31 06:22:57.671019,dev_7de82ad74069,0,3,0,0,1,-0.29841870127458087,13.457602372818066,6.68031940757799,175.49456233354167,0,0,0,0,normal
txn_e073f65eb964,acc_1dd78348e1,2026-07-31 06:27:12.995046,dev_2983efaaff82,0,0,0,0,1,-0.39420470001545654,11.240001559583648,0.4475123230458224,263.7098192034375,0,0,0,0,normal
txn_b55ef10591ab,acc_0ca51b0776,2026-07-31 06:31:30.571214,dev_2d459a17db74,0,0,0,0,1,-0.46519838939704794,7.180941081030017,0.07175508975134114,221.40419969980326,0,0,0,0,normal
txn_40edcdb66f17,acc_84c4230f75,2026-07-31 06:35:39.702451,dev_b5bb06c82c44,0,1,0,0,1,-0.626700867667458,14.552947195542952,0.8712059749977573,251.98101443325228,0,0,0,0,normal
txn_66f6d8f16e61,acc_fd7e97521d,2026-07-31 06:40:32.479694,dev_d8ab0a934766,0,0,0,0,1,-0.9702905577342836,14.318882500158107,0.2374031654490823,96.03439869703703,0,0,0,0,normal
txn_076eb1b626c0,acc_5735340ec2,2026-07-31 06:43:31.119339,dev_98e0b3f9c079,0,0,0,0,1,0.0,13.735204265717545,0.1350666151577039,134.49625317635414,0,0,0,0,normal
txn_618fb0211fd7,acc_85283b67af,2026-07-31 07:00:44.283261,dev_40902edad6c8,0,0,0,0,1,0.0,1621.9874397387957,32.44852352450741,68.21763083543982,0,0,1,0,normal
txn_1d3afc851e2b,acc_06f214e88b,2026-07-31 07:01:35.807976,dev_d9a243bdfd87,0,1,0,0,0,14.047648252091914,16.226713040696232,1.3678826279467107,369.0055530087847,0,1,0,0,normal
txn_4ab8567b0af3,acc_e8132b8a4f,2026-07-31 07:02:13.285410,dev_1f49ca5e4848,0,0,0,0,1,0.0,30.93282339416972,0.8004997046672806,45.348691588831024,0,0,0,1,normal
txn_222110db1d48,acc_f9e2ebe465,2026-07-31 07:03:11.581901,dev_bd8cd24c14e1,0,0,0,0,1,-2.765935655647211,20.699888060808664,0.1904581864911766,121.73594776130788,0,0,0,0,normal
txn_c5332c5f678f,acc_new_5fbe809408,2026-07-31 07:03:13.130757,dev_35e458736f8c,0,0,0,0,0,0.0,0.0,0.0,0.41519638473379633,0,1,0,0,normal_new_account
txn_628d674f4b6f,acc_synthetic_stealth_0_25,2026-07-31 07:11:39.899386,dev_9a980b31bd17,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_6d8bec85d0cb,acc_synthetic_stealth_0_2,2026-07-31 07:12:00.889020,dev_29e2e660addc,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_806790f77e50,acc_synthetic_stealth_0_16,2026-07-31 07:13:37.462732,dev_1d89c241781d,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_bb7d00aed79e,acc_synthetic_stealth_0_0,2026-07-31 07:13:38.306526,dev_040dc7b7db0f,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_23d546151ba9,acc_synthetic_stealth_0_30,2026-07-31 07:15:09.202591,dev_6caf7f6053fb,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_b3e9e4b8d501,acc_6ca492ada4,2026-07-31 07:15:17.732200,dev_bbaa7f3e3a12,0,0,0,0,1,0.3048609597823053,16.243586933252942,0.4624076108932757,70.3673765500463,0,0,0,0,normal
txn_e7c52a843ab5,acc_synthetic_stealth_0_0,2026-07-31 07:18:38.852697,dev_4c86ce460cd5,1,1,0,1,0,0.0,1.5376802945719432,18.418631127591357,0.0,0,1,1,1,card_testing_stealthy
txn_88563be85b7c,acc_synthetic_stealth_0_0,2026-07-31 07:20:25.012668,dev_9a980b31bd17,2,2,1,2,1,0.0,1144.8189446492688,38822.05469646717,0.0,0,1,1,0,card_testing_stealthy
txn_eb8bcc3cb473,acc_synthetic_stealth_0_14,2026-07-31 07:30:19.652168,dev_37432ad8f4e7,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_8203a8eb35c8,acc_synthetic_stealth_0_12,2026-07-31 07:33:42.635777,dev_1f4bb3a33698,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_0f31e6d6d765,acc_synthetic_stealth_0_5,2026-07-31 07:35:53.185468,dev_37432ad8f4e7,0,0,1,4,1,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_409ebc39abd4,acc_new_ce3adcde74,2026-07-31 07:36:08.483659,dev_b00135029091,0,1,0,0,1,-0.90297153832698,19.81430533407147,4.677902893029154,7.201691336111112,0,0,0,0,normal_new_account
txn_0702f1bf579f,acc_synthetic_stealth_0_30,2026-07-31 07:37:07.604884,dev_9a980b31bd17,1,1,2,0,2,0.0,1611.2112286193712,4399.537571973668,0.0,0,1,1,1,card_testing_stealthy
txn_4cf32e2f0531,acc_synthetic_stealth_0_11,2026-07-31 07:40:32.945393,dev_37432ad8f4e7,0,0,2,1,2,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_73f79cb63184,acc_1b0ce44c08,2026-07-31 07:41:30.524524,dev_9ff307a46079,0,0,0,0,1,7.222831796047138,16.772807131813536,0.6038336394125504,222.2499100154051,0,0,0,0,normal
txn_73b939c61ebe,acc_b60681651e,2026-07-31 07:42:51.118976,dev_b3d78dda6278,0,0,0,0,1,-1.1256266005731324,20.37116765375556,0.5240204459643911,215.77969069984954,0,0,0,0,normal
txn_77e12dc7bf7f,acc_synthetic_stealth_0_26,2026-07-31 07:42:58.863562,dev_4c86ce460cd5,0,0,1,1,1,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_c5352afe13fe,acc_synthetic_stealth_0_1,2026-07-31 07:47:14.402839,dev_6caf7f6053fb,0,0,1,1,1,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_e456fb3549e7,acc_synthetic_stealth_0_29,2026-07-31 07:47:57.210649,dev_9a980b31bd17,0,0,3,5,3,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_cccec3361543,acc_e28923954b,2026-07-31 07:48:38.926484,dev_544de447a176,0,0,0,0,1,-0.7290281003982851,24.868333746982653,0.9966651733049272,102.01689060768518,0,0,0,0,normal
txn_876d4663faae,acc_synthetic_stealth_0_29,2026-07-31 07:51:00.367742,dev_040dc7b7db0f,1,1,1,2,1,0.0,1767.9776647636534,34750.05793605357,0.0,0,1,1,1,card_testing_stealthy
txn_5ec6b259be92,acc_synthetic_stealth_0_31,2026-07-31 07:56:34.625009,dev_29e2e660addc,0,0,1,3,1,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_518eccbe35b3,acc_c1b13f8cde,2026-07-31 07:56:40.705479,dev_5c996f8f562a,0,1,0,0,1,17.141618316483147,4.1624038199859035,0.25774891273418665,285.264091260544,0,0,0,0,normal
txn_52e575478597,acc_synthetic_stealth_0_3,2026-07-31 07:57:34.629256,dev_4c86ce460cd5,0,0,2,0,2,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_6282fbd597ab,acc_synthetic_stealth_0_16,2026-07-31 08:00:15.353917,dev_92a78bcbcf92,1,1,0,6,0,0.0,1746.1568443168107,2246.7509362915125,0.0,0,1,1,1,card_testing_stealthy
txn_6724e1ac881d,acc_50795c8997,2026-07-31 08:01:02.792497,dev_43703e901c59,0,0,0,0,1,-1.0902944400403427,16.42588436566763,0.5762173660233455,69.89778908119213,0,0,0,0,normal
txn_142976bfa3d3,acc_synthetic_stealth_0_7,2026-07-31 08:01:41.403104,dev_6caf7f6053fb,0,0,2,7,2,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_26e9d01cadd0,acc_f09824e173,2026-07-31 08:02:35.192605,dev_fd4d2dce8323,0,1,0,0,1,-0.24551792103590966,5.638196331167875,0.5164197100532416,24.587537935798608,0,0,0,0,normal
txn_97414434ed18,acc_synthetic_stealth_0_4,2026-07-31 08:03:05.504284,dev_37432ad8f4e7,0,0,3,8,3,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_20d574301536,acc_8239725d84,2026-07-31 08:04:19.504915,dev_3dd8d0a2f4fe,0,2,0,0,0,0.0,6.695575581580354,1.2470547399976806,310.92330881942127,0,1,0,0,normal
txn_70d964ccd5e3,acc_synthetic_stealth_0_6,2026-07-31 08:05:01.491430,dev_29e2e660addc,0,0,2,2,2,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_a441c8dd9650,acc_5cecf62cbe,2026-07-31 08:05:45.740462,dev_56b821dc2bd6,0,1,0,0,1,0.0,27.601184422864346,1.2335173425509862,203.30982847195602,0,0,0,0,normal
txn_86d690660d0e,acc_synthetic_stealth_0_0,2026-07-31 08:08:37.834893,dev_1f4bb3a33698,3,3,1,1,1,-2.13703277403473,9.020361039612379,11.225473678253618,0.0,0,1,1,1,card_testing_stealthy
txn_117fbe0ba7ae,acc_synthetic_stealth_0_18,2026-07-31 08:10:19.686333,dev_4c86ce460cd5,0,0,3,3,3,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_b229d9e335e5,acc_synthetic_stealth_0_6,2026-07-31 08:11:21.682137,dev_6caf7f6053fb,1,1,3,3,3,0.0,1359.348601817955,12871.579647907169,0.0,0,1,1,0,card_testing_stealthy
txn_a42d77885e54,acc_synthetic_stealth_0_20,2026-07-31 08:16:23.278764,dev_29e2e660addc,0,0,2,1,3,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_9d56f9ec7572,acc_synthetic_stealth_0_19,2026-07-31 08:17:28.845264,dev_040dc7b7db0f,0,0,1,2,2,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_f33cdd6be6f0,acc_f26d5dfbe3,2026-07-31 08:17:43.504726,dev_08aeed08c24c,0,1,0,0,1,-0.8604252942520372,24.35106620991931,2.2926964551771616,107.95507706853009,0,0,0,0,normal
txn_abbeb081021d,acc_7b2934248f,2026-07-31 08:18:24.710682,dev_41fd93269bc6,0,0,0,0,1,-1.2545274719965125,15.006549342950738,0.29692882771296447,41.12287566851852,0,0,0,0,normal
txn_abe2dfe70e9d,acc_13cecaa581,2026-07-31 08:21:20.414929,dev_906c5690d956,0,0,0,0,1,0.0,1045.1467045888712,17.884791639102414,69.98677807342592,0,0,1,0,normal
txn_d1a1ee47e4a2,acc_synthetic_stealth_0_1,2026-07-31 08:24:06.046743,dev_4c86ce460cd5,1,1,3,1,4,0.0,1651.47180408876,2688.180716600359,0.0,0,1,1,1,card_testing_stealthy
txn_8e32449d7799,acc_synthetic_stealth_0_4,2026-07-31 08:25:47.376989,dev_37432ad8f4e7,1,1,4,7,4,0.0,1483.2781197960526,3920.9253637738407,0.0,0,0,1,0,card_testing_stealthy
txn_fb71b611736a,acc_6bd1a3e7d5,2026-07-31 08:26:08.541561,dev_7521d9a67cfb,0,0,0,0,1,-1.3377967395475039,13.957898322783159,0.3812705710273913,353.60496675251153,0,0,0,0,normal
txn_2b691bb308ce,acc_synthetic_stealth_0_8,2026-07-31 08:30:03.467230,dev_040dc7b7db0f,0,0,2,4,3,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_7e9f6dafa298,acc_synthetic_stealth_0_6,2026-07-31 08:34:03.145962,dev_29e2e660addc,2,2,3,2,4,0.0,1766.858809642895,4671.95058577074,0.0,0,0,1,1,card_testing_stealthy
txn_2b0c1586833b,acc_synthetic_stealth_0_31,2026-07-31 08:34:12.589055,dev_6caf7f6053fb,1,1,3,5,4,0.0,463.3140880700636,738.6878989534756,0.0,0,1,1,1,card_testing_stealthy
txn_540711ca56ba,acc_fa58a069a8,2026-07-31 08:36:14.627625,dev_26660df613f0,0,0,0,0,0,0.0,13.418540180315686,0.17057051593518652,229.33624161434028,0,1,0,0,normal
txn_52476a266b85,acc_synthetic_stealth_0_30,2026-07-31 08:37:50.720348,dev_6caf7f6053fb,0,2,4,3,5,0.0,285.3679838874148,281.99071705147946,0.0,0,0,1,0,card_testing_stealthy
txn_9b3aee666caa,acc_synthetic_stealth_0_12,2026-07-31 08:39:58.462396,dev_040dc7b7db0f,0,1,3,2,4,0.0,912.9738056758429,826.672291172422,0.0,0,1,1,1,card_testing_stealthy
txn_1d6b8f581705,acc_453c737a93,2026-07-31 08:41:46.788476,dev_cb84683e7993,0,0,0,0,1,-1.2370029715663677,495.1188546302998,15.934352828578513,66.08092696083334,0,0,0,0,normal
txn_236f89a085ed,acc_synthetic_stealth_0_5,2026-07-31 08:43:55.548521,dev_9a980b31bd17,0,1,1,5,4,0.0,1178.0380233789222,1038.8436376445227,0.0,0,1,1,0,card_testing_stealthy
txn_fdf0786f992c,acc_0f3683a1a1,2026-07-31 08:47:10.566327,dev_3f996380ddfa,0,2,0,0,1,3.1594591352738086,22.131284257462745,1.6149855712251773,312.1175872076852,0,0,0,0,normal
txn_d3f61ceebe25,acc_synthetic_stealth_0_1,2026-07-31 08:47:30.790757,dev_9a980b31bd17,1,2,2,3,5,0.0,1654.9219643542874,4241.1421670421405,0.0,0,1,1,1,card_testing_stealthy
txn_72ca5fb48145,acc_synthetic_stealth_0_4,2026-07-31 08:48:43.636076,dev_1d89c241781d,2,2,0,4,1,0.0,289.3477962364368,756.8720717563353,0.0,0,1,1,0,card_testing_stealthy
txn_33e64e9c5b9a,acc_c25e39c059,2026-07-31 08:49:07.669976,dev_d6c28c911687,0,1,0,0,1,-0.722926711135203,11.789892758619995,0.5561364373076514,147.93556234320602,0,0,0,0,normal
txn_571642d484ad,acc_a269d8bc05,2026-07-31 08:52:23.939101,dev_396e2ec2c990,0,1,0,0,1,-1.2598007639414075,13.236057296892966,0.6510780408300653,49.203668401608795,0,0,0,0,normal
txn_2c61503bee32,acc_084d10c10b,2026-07-31 08:54:23.646054,dev_d701e4965f20,0,0,0,0,1,-0.8738878925026343,5.5162516264212105,0.08528186676967663,97.45299939239582,0,0,0,0,normal
txn_6f307ec590cf,acc_dcbeab6f0e,2026-07-31 08:56:26.971042,dev_a0be35afc383,0,0,0,0,1,-1.3356947818681981,3.5185094830876658,0.11739917022410415,209.583506314294,0,0,0,0,normal
txn_3d2d2dfdf938,acc_861e84107a,2026-07-31 08:56:56.312712,dev_4565a2425980,0,0,0,0,1,-0.9149238343218443,4.145789987607347,0.09138424610360836,366.0408156778935,0,0,0,0,normal
txn_353a263f7881,acc_4493bfe807,2026-07-31 08:59:00.899828,dev_5636e184b702,0,0,0,0,1,0.0,21.39468336531082,0.7845931556671111,326.4505207425463,0,0,0,0,normal
txn_2beaec633c06,acc_9a133836d9,2026-07-31 09:02:28.121717,dev_2bbd245be125,0,0,0,0,1,2.215255578749843,7.015962924445075,0.060978280587251577,359.2521062153125,0,0,0,0,normal
txn_cba5c1dde40b,acc_synthetic_stealth_0_19,2026-07-31 09:03:10.414588,dev_1d89c241781d,1,1,1,2,2,0.0,1578.0646164398768,2072.1827347027743,0.0,0,1,1,0,card_testing_stealthy
txn_be2cc0c3389a,acc_synthetic_stealth_0_10,2026-07-31 09:04:22.312861,dev_4c86ce460cd5,0,0,2,3,5,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_ea8cc5d9ef72,acc_8d3e809690,2026-07-31 09:08:06.727047,dev_2ff5cf110ba8,0,1,0,0,1,2.5213091111517865,6.716770665828509,0.3120366107101195,57.144599259918984,0,0,0,0,normal
txn_69959ee43bf4,acc_synthetic_stealth_0_23,2026-07-31 09:08:30.918024,dev_040dc7b7db0f,0,0,3,4,5,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_e0b24983ccac,acc_synthetic_stealth_0_6,2026-07-31 09:09:56.174294,dev_6caf7f6053fb,2,3,3,3,5,0.8805402957064014,1270.3805020195425,2124.1568163768843,0.0,0,0,1,1,card_testing_stealthy
txn_15d775895d50,acc_synthetic_stealth_0_19,2026-07-31 09:13:46.672592,dev_1f4bb3a33698,2,2,0,1,2,0.0,1361.1547378489363,7701.52520746312,0.0,0,1,1,1,card_testing_stealthy
txn_3df9ad73ffe0,acc_1c8edc8ca2,2026-07-31 09:16:27.378986,dev_e11b6387210f,0,0,0,0,1,0.0,5.338256870744762,0.06333545253783293,144.87096271943287,0,0,0,0,normal
txn_6a7d679df2bf,acc_704285f71d,2026-07-31 09:16:33.410437,dev_0426dccc9820,0,1,0,0,0,-0.3096717912755373,24.485417300923167,1.5560944873151163,269.6778494896528,0,1,0,0,normal
txn_191ba493e0c7,acc_synthetic_stealth_0_5,2026-07-31 09:19:04.269414,dev_37432ad8f4e7,1,2,1,2,4,0.0,619.3564362537638,1057.3628676583467,0.0,0,0,1,1,card_testing_stealthy
txn_b85e61fbf478,acc_synthetic_stealth_0_7,2026-07-31 09:21:20.303260,dev_1d89c241781d,0,1,2,2,3,0.0,1028.0576051341386,774.447520908386,0.0,0,1,1,1,card_testing_stealthy
txn_cd57d04f2d65,acc_synthetic_stealth_0_26,2026-07-31 09:21:36.056106,dev_4c86ce460cd5,0,1,2,1,6,0.0,512.4736819962613,311.7872608450547,0.0,0,0,1,0,card_testing_stealthy
txn_4e772a5040b0,acc_synthetic_stealth_0_23,2026-07-31 09:23:10.103590,dev_4c86ce460cd5,1,1,3,3,6,0.0,288.20308558944197,1180.1048018138085,0.0,0,1,1,1,card_testing_stealthy
txn_80ad4bef4ccf,acc_synthetic_stealth_0_19,2026-07-31 09:24:30.507918,dev_29e2e660addc,2,3,1,3,4,-1.6091934949700886,914.1333857139678,5111.369407167764,0.0,0,1,1,1,card_testing_stealthy
txn_32103ea32cbf,acc_ef0575ea9e,2026-07-31 09:24:34.428076,dev_25e9af4f7599,0,0,0,0,1,2.729398208651221,14.817223212839172,0.2955858111947231,50.376419086898146,0,0,0,0,normal
txn_970f99cd5641,acc_3f6918f70c,2026-07-31 09:30:10.433693,dev_fde9b62bb0db,0,0,0,0,1,1.6192827639141947,8.577963987330824,0.13784515670148925,370.4530004573727,0,0,0,0,normal
txn_bda8552025b1,acc_synthetic_stealth_0_25,2026-07-31 09:31:43.019385,dev_6caf7f6053fb,0,1,3,2,5,0.0,2.8030639430585196,1.2008670822517753,0.0,0,1,1,1,card_testing_stealthy
txn_beb8849b17a2,acc_synthetic_stealth_0_30,2026-07-31 09:37:50.142585,dev_92a78bcbcf92,1,3,0,2,1,0.31519345124540915,910.3536681691292,910.4997940281561,0.0,0,1,1,1,card_testing_stealthy
txn_ee85be1f6f42,acc_3e9da3d8f6,2026-07-31 09:40:18.339817,dev_ae33372f9116,0,0,0,0,1,0.0,5.109766672708981,0.09621906731129078,70.29901242565973,0,0,0,0,normal
txn_3c795bf4ab39,acc_synthetic_stealth_0_9,2026-07-31 09:40:38.150806,dev_6caf7f6053fb,0,0,2,2,6,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_6dd0d9dbac09,acc_synthetic_stealth_0_8,2026-07-31 09:41:49.449807,dev_29e2e660addc,0,1,1,3,5,0.0,618.8057592253996,517.350150256179,0.0,0,1,1,0,card_testing_stealthy
txn_740abb9c8c68,acc_synthetic_stealth_0_13,2026-07-31 09:42:24.191618,dev_040dc7b7db0f,0,0,1,3,6,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_86a441a50ec7,acc_7ab85c29d3,2026-07-31 09:43:15.704086,dev_753c2d84466b,0,0,0,0,1,-0.8655147706847174,18.654494826489366,0.2720938181732252,370.47745175567127,0,0,0,0,normal
txn_be9d89907340,acc_synthetic_stealth_0_24,2026-07-31 09:47:51.921741,dev_29e2e660addc,0,0,2,1,6,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_8a77cba4f095,acc_3f6918f70c,2026-07-31 09:48:07.349568,dev_fde9b62bb0db,1,1,1,0,1,0.05858706451014822,10.40954177479126,34.797843786311105,370.4654647614815,0,0,0,0,normal
txn_cc6fb88df5bf,acc_synthetic_stealth_0_12,2026-07-31 09:49:59.251456,dev_6caf7f6053fb,0,2,3,2,7,0.0,733.2664837352725,628.3960712483337,0.0,0,1,1,0,card_testing_stealthy
txn_f64e97d23c9c,acc_new_7506530617,2026-07-31 09:50:16.798217,dev_eb28448be291,0,0,0,0,0,0.0,0.0,0.0,0.894106432037037,0,1,0,0,normal_new_account
txn_262fdb8fd738,acc_e35aec91a9,2026-07-31 09:51:15.420398,dev_b3cd58981997,0,0,0,0,1,-4.941667509507626,10.20796831574168,0.3544944141815119,192.6634694181713,0,0,0,0,normal
txn_dee511ce094e,acc_synthetic_stealth_0_2,2026-07-31 09:51:46.648072,dev_9a980b31bd17,0,1,0,3,6,0.0,1454.153436345807,546.1176670983265,0.0,0,1,1,1,card_testing_stealthy
txn_582a53b4d28a,acc_synthetic_stealth_0_2,2026-07-31 09:51:46.674560,dev_37432ad8f4e7,1,2,1,4,4,0.0,1150.3514844500903,156344961.6437755,0.0,0,1,1,1,card_testing_stealthy
txn_0baa6c97fc09,acc_synthetic_stealth_0_23,2026-07-31 09:53:14.585641,dev_1d89c241781d,2,2,2,3,4,0.0,910.0149276684976,1815.5091860243676,0.0,0,1,1,1,card_testing_stealthy
txn_b5508e126f53,acc_synthetic_stealth_0_14,2026-07-31 09:54:25.805551,dev_37432ad8f4e7,0,1,2,2,5,0.0,1452.3031156161837,604.6956356913685,0.0,0,0,1,0,card_testing_stealthy
txn_b3a3181091ac,acc_synthetic_stealth_0_28,2026-07-31 09:54:57.785667,dev_4c86ce460cd5,0,0,3,2,7,0.0,0.0,0.0,0.0,0,1,1,0,card_testing_stealthy
txn_6884ae082aa5,acc_9897045c95,2026-07-31 09:57:02.001072,dev_d99982eb6535,0,0,0,0,1,-0.8242331634151177,32.9255661769629,0.6321722636491163,320.8933660878009,0,0,0,0,normal
txn_acc253470f5e,acc_synthetic_stealth_0_26,2026-07-31 09:57:31.425313,dev_9a980b31bd17,1,2,1,3,7,0.0,1032.3439113104407,1724.2698228441313,0.0,0,1,1,1,card_testing_stealthy
txn_9b7c6293d6c9,acc_synthetic_stealth_0_6,2026-07-31 10:00:47.572231,dev_040dc7b7db0f,1,4,2,4,7,-0.3051238055986649,2.8009401640230447,3.304513144030142,0.0,0,1,1,1,card_testing_stealthy
txn_0d83d49f19fb,acc_fe5ca08116,2026-07-31 10:00:52.103873,dev_70a697d4ad49,0,0,0,0,1,3.0741896401689037,7.9346010394935504,0.25701380580830574,62.18685296490741,0,0,0,0,normal
txn_ef9ed3a1272f,acc_synthetic_stealth_0_17,2026-07-31 10:00:54.719380,dev_4c86ce460cd5,0,0,4,5,8,0.0,0.0,0.0,0.0,0,1,1,1,card_testing_stealthy
txn_8ccc442721fb,acc_synthetic_stealth_0_1,2026-07-31 10:01:32.853143,dev_1f4bb3a33698,0,3,1,3,3,-0.6422735692813021,470.3174657747591,381.1614357613241,0.0,0,1,1,0,card_testing_stealthy
txn_963d0d568251,acc_synthetic_stealth_0_12,2026-07-31 10:02:28.405777,dev_1d89c241781d,1,3,3,4,5,1.405333620494698,1746.2443699504188,8391.434922820805,0.0,0,1,1,1,card_testing_stealthy
txn_e02a044eef21,acc_8378af63b8,2026-07-31 10:02:33.116502,dev_df19d5d70302,0,0,0,0,1,-0.4117563177247641,11.264551731541916,0.1572349108262358,196.12881885797455,0,0,0,0,normal
txn_3fde34257632,acc_synthetic_stealth_0_6,2026-07-31 10:02:42.509302,dev_040dc7b7db0f,2,5,3,6,8,2.333651929297967,1265.9626450133437,39651.83280203858,0.0,0,0,1,1,card_testing_stealthy
txn_9646a3d24cc5,acc_synthetic_stealth_0_18,2026-07-31 10:08:03.004219,dev_040dc7b7db0f,0,1,4,7,8,0.0,1479.6054020902066,754.1186073590719,0.0,0,1,1,0,card_testing_stealthy
txn_5004f768d766,acc_fa15ce22fe,2026-07-31 10:10:16.345322,dev_a49d7cec7021,0,0,0,0,1,0.334122459217425,12.600722707985554,0.2935146384088481,20.835897930104167,0,0,0,0,normal
txn_18ee7c0358e4,acc_0634499d55,2026-07-31 10:10:27.393302,dev_98c9bc3db9d5,0,0,0,0,1,-0.15626214237731761,10.621096336614563,0.16239295300689566,77.02130143811343,0,0,0,0,normal
txn_3197e1d41e10,acc_synthetic_stealth_0_18,2026-07-31 10:11:35.477231,dev_92a78bcbcf92,1,2,1,3,2,0.0,1451.2704295234462,24589.351358582924,0.0,0,1,1,1,card_testing_stealthy
txn_f36266f555d8,acc_synthetic_stealth_0_0,2026-07-31 10:13:07.323436,dev_1d89c241781d,0,4,3,3,6,-0.5482457326592536,505.84237688205366,243.7961510071484,0.0,0,1,1,1,card_testing_stealthy
txn_e21e2c5c1265,acc_synthetic_stealth_0_12,2026-07-31 10:13:12.905865,dev_040dc7b7db0f,2,4,4,2,9,-0.9197801184101417,867.1095299076001,4843.435037152951,0.0,0,0,1,0,card_testing_stealthy
txn_049a5ce65a6b,acc_synthetic_stealth_0_0,2026-07-31 10:14:10.520194,dev_1f4bb3a33698,1,5,1,4,4,-1.345825162592417,1176.4567134388496,67016.79488653291,0.0,0,0,1,1,card_testing_stealthy
txn_f87d4bca36aa,acc_synthetic_stealth_0_5,2026-07-31 10:21:01.289094,dev_37432ad8f4e7,0,3,2,5,5,0.49454670867592504,115.71771209560494,112.07467256244868,0.0,0,0,1,0,card_testing_stealthy
txn_c335c930159d,acc_synthetic_stealth_0_1,2026-07-31 10:27:03.238488,dev_9a980b31bd17,1,4,2,3,8,-0.35302579310367777,868.6548272520739,2043.3790667980204,0.0,0,0,1,0,card_testing_stealthy
txn_77bbda94be98,acc_fc2702a7cd,2026-07-31 10:27:52.918580,dev_0149a861f632,0,2,0,0,1,-0.736256465973288,15.85443855224327,1.432343624945841,84.18021761399305,0,0,0,0,normal
txn_676f575ca53d,acc_new_5fbe809408,2026-07-31 10:33:02.061800,dev_35e458736f8c,0,1,0,0,1,0.0,10.720244940798711,3.0656202385296805,0.5609016051388889,0,0,0,0,normal_new_account
txn_2c39c5d629f4,acc_synthetic_stealth_0_26,2026-07-31 10:35:04.124092,dev_6caf7f6053fb,1,3,2,4,8,-3.630860652602981,848.2795795577941,1355.6213173621377,0.0,0,1,1,0,card_testing_stealthy
txn_4457c60f0244,acc_synthetic_stealth_0_14,2026-07-31 10:36:43.642083,dev_1f4bb3a33698,1,2,2,5,4,0.0,122.86005422308563,174.2808055704623,0.0,0,1,1,1,card_testing_stealthy
txn_307e2086b2c9,acc_synthetic_stealth_0_18,2026-07-31 10:36:48.910440,dev_92a78bcbcf92,2,3,2,5,3,-1.1107046988863982,3.309685660317098,7.872741463770504,0.0,0,0,1,0,card_testing_stealthy
txn_7c15c88ae56c,acc_synthetic_stealth_0_30,2026-07-31 10:37:27.424137,dev_4c86ce460cd5,1,4,2,6,9,-1.9160157826429762,1403.7596353274278,1412.6745724986033,0.0,0,1,1,1,card_testing_stealthy
